backend   |  
backend   |       INFO   Will watch for changes in these directories: ['/app']
backend   |       INFO   Uvicorn running on http://0.0.0.0:8000 (Press CTRL+C to quit)
backend   |       INFO   Started reloader process [100] using WatchFiles
backend   | 2025-07-14 02:37:48.240 | DEBUG    | backend.src.core.profiler:__init__:64 - Profiler inicializado. Directorio de salida: 'performance'.
backend   | 2025-07-14 02:47:25 | DEBUG    | backend.src.core.profiler:wrapped:317 - Llamada a función async perfilada: get_persistent_chat_history
backend   | 2025-07-14 02:47:25 | DEBUG    | backend.src.core.profiler:profile_async:138 - Profiling asíncrono iniciado para: get_persistent_chat_history
backend   | 2025-07-14 02:47:25 | DEBUG    | backend.src.core.profiler:wrapped:317 - Llamada a función async perfilada: cosmos_sessions_get_session
backend   | 2025-07-14 02:47:25 | DEBUG    | backend.src.core.profiler:profile_async:138 - Profiling asíncrono iniciado para: cosmos_sessions_get_session
backend   | 2025-07-14 02:47:25 | DEBUG    | backend.src.core.profiler:wrapped:317 - Llamada a función async perfilada: cosmos_sessions_add_message
backend   | 2025-07-14 02:47:25 | DEBUG    | backend.src.core.profiler:profile_async:138 - Profiling asíncrono iniciado para: cosmos_sessions_add_message
backend   | 2025-07-14 02:47:25 | DEBUG    | backend.src.utils.time_utils:get_colombia_time:32 - 🕐 Hora Colombia obtenida: 2025-07-13T21:47:25.474156-05:00
backend   | 2025-07-14 02:47:25 | DEBUG    | backend.src.core.profiler:_collect_metrics:205 - [cosmos_sessions_get_session] Métricas recogidas: tiempo=0.0836s, cpu=0.00%, memoria_actual=175.60MB, memoria_pico=175.60MB, llamadas=405
backend   | 2025-07-14 02:47:25 | DEBUG    | backend.src.core.profiler:_write_json:231 - Archivo de métricas guardado: performance/cosmos_sessions_get_session.json
backend   | 2025-07-14 02:47:25 | INFO     | backend.src.core.profiler:profile_async:166 - Profiling asíncrono finalizado para: cosmos_sessions_get_session. Tiempo: 0.084s, Memoria pico: 175.60MB, Llamadas: 405
backend   | 2025-07-14 02:47:25 | DEBUG    | backend.src.orchestrator.settings.agent_factory:get_persistent_chat_history:149 - 📜 Historial convertido (30 mensajes)
backend   | 2025-07-14 02:47:25 | DEBUG    | backend.src.core.profiler:_collect_metrics:205 - [get_persistent_chat_history] Métricas recogidas: tiempo=0.0852s, cpu=0.00%, memoria_actual=175.60MB, memoria_pico=175.60MB, llamadas=334
backend   | 2025-07-14 02:47:25 | DEBUG    | backend.src.core.profiler:_write_json:231 - Archivo de métricas guardado: performance/get_persistent_chat_history.json
backend   | 2025-07-14 02:47:25 | INFO     | backend.src.core.profiler:profile_async:166 - Profiling asíncrono finalizado para: get_persistent_chat_history. Tiempo: 0.085s, Memoria pico: 175.60MB, Llamadas: 334
backend   | 2025-07-14 02:47:25 | DEBUG    | backend.src.core.profiler:_collect_metrics:205 - [cosmos_sessions_add_message] Métricas recogidas: tiempo=0.0954s, cpu=0.00%, memoria_actual=175.60MB, memoria_pico=175.60MB, llamadas=328
backend   | 2025-07-14 02:47:25 | DEBUG    | backend.src.core.profiler:_write_json:231 - Archivo de métricas guardado: performance/cosmos_sessions_add_message.json
backend   | 2025-07-14 02:47:25 | INFO     | backend.src.core.profiler:profile_async:166 - Profiling asíncrono finalizado para: cosmos_sessions_add_message. Tiempo: 0.095s, Memoria pico: 175.60MB, Llamadas: 328
backend   | 2025-07-14 02:47:25 | DEBUG    | backend.src.orchestrator.settings.agent_factory:invoke_agent:199 - 📚 Historial para grafo (30 msgs)
backend   | 2025-07-14 02:47:25 | DEBUG    | backend.src.orchestrator.settings.agent_factory:invoke_agent:203 - 📚 Tipo de consulta: general
backend   | 2025-07-14 02:47:25 | INFO     | backend.src.orchestrator.settings.agent_factory:invoke_agent:220 - ▶️ Invocando grafo con consulta: '¿Ajover tiene tanques de 5000 litros?…'
backend   | 2025-07-14 02:47:25 | INFO     | backend.src.orchestrator.settings.agent_settings:_agent_node:116 - 🧠 Nodo Agente: Invocando al LLM...
backend   | 2025-07-14 02:47:27 | SUCCESS  | backend.src.orchestrator.settings.agent_settings:_agent_node:124 - 🤖 LLM respondió. ¿Llamada a herramienta?: Sí
backend   | 2025-07-14 02:47:27 | INFO     | backend.src.orchestrator.settings.agent_settings:_tools_node:190 - 🛠️ Nodo Herramientas: Ejecutando 1 herramienta(s) en paralelo...
backend   | 2025-07-14 02:47:27 | INFO     | backend.src.orchestrator.settings.agent_settings:_run_one_tool:157 - -> Llamando a la herramienta: tool_pdf_search con argumentos: {'query': 'tanques de agua 5000 litros', 'query_type': 'general', 'n_docs': 3}
backend   | 2025-07-14 02:47:27 | DEBUG    | backend.src.orchestrator.tools.pdf_content:tool_pdf_search:82 - 🟠 [tool_pdf_search] Tool invocada (búsqueda PDF).
backend   | 2025-07-14 02:47:27 | DEBUG    | backend.src.orchestrator.tools.pdf_content:tool_pdf_search:88 - 🟧 [tool_pdf_search] Ejecutando búsqueda PDF: 'tanques de agua 5000 litros' [type=general, n_docs=3]...
backend   | 2025-07-14 02:47:27 | DEBUG    | backend.src.core.profiler:wrapped:317 - Llamada a función async perfilada: searchai_hybrid_search
backend   | 2025-07-14 02:47:27 | DEBUG    | backend.src.core.profiler:profile_async:138 - Profiling asíncrono iniciado para: searchai_hybrid_search
backend   | 2025-07-14 02:47:27 | INFO     | backend.src.infrastructure.searchai:hybrid_search:240 - 🔎🤖 Ejecutando búsqueda híbrida para consulta (primeros 50 caracteres): 'tanques de agua 5000 litros...'
backend   | 2025-07-14 02:47:27 | DEBUG    | backend.src.infrastructure.searchai:hybrid_search:243 - Generando embedding para la consulta...
backend   | 2025-07-14 02:47:27 | DEBUG    | backend.src.core.profiler:wrapped:317 - Llamada a función async perfilada: openai_get_text_embedding
backend   | 2025-07-14 02:47:27 | DEBUG    | backend.src.core.profiler:profile_async:138 - Profiling asíncrono iniciado para: openai_get_text_embedding
backend   | 2025-07-14 02:47:27 | DEBUG    | backend.src.infrastructure.openai:get_text_embedding:281 - 📊 Generando embedding para texto (len=27)
backend   | 2025-07-14 02:47:27 | DEBUG    | backend.src.utils.time_utils:_refill_tokens:211 - 🔄 Bucket 'default' rellenado: 4.00 → 5.00 tokens (+65.57 en 65.57s)
backend   | 2025-07-14 02:47:27 | DEBUG    | backend.src.utils.time_utils:consume:194 - 🪣 Consumidos 1 tokens del bucket 'default'. Tokens restantes: 4.00
backend   | 2025-07-14 02:47:27 | DEBUG    | backend.src.infrastructure.openai:client:148 - 🔍 Accediendo a cliente de OpenAI
backend   | 2025-07-14 02:47:27 | INFO     | backend.src.infrastructure.openai:get_text_embedding:294 - ✅ Embedding generado (dim=1536)
backend   | 2025-07-14 02:47:27 | DEBUG    | backend.src.core.profiler:_collect_metrics:205 - [openai_get_text_embedding] Métricas recogidas: tiempo=0.3604s, cpu=0.00%, memoria_actual=175.60MB, memoria_pico=175.60MB, llamadas=7690
backend   | 2025-07-14 02:47:27 | DEBUG    | backend.src.core.profiler:_write_json:231 - Archivo de métricas guardado: performance/openai_get_text_embedding.json
backend   | 2025-07-14 02:47:27 | INFO     | backend.src.core.profiler:profile_async:166 - Profiling asíncrono finalizado para: openai_get_text_embedding. Tiempo: 0.360s, Memoria pico: 175.60MB, Llamadas: 7690
backend   | 2025-07-14 02:47:27 | DEBUG    | backend.src.infrastructure.searchai:hybrid_search:245 - Embedding de consulta generado. Longitud: 1536.
backend   | 2025-07-14 02:47:27 | DEBUG    | backend.src.infrastructure.searchai:hybrid_search:252 - Configurando búsqueda vectorial con 3 vecinos más cercanos.
backend   | 2025-07-14 02:47:28 | SUCCESS  | backend.src.infrastructure.searchai:hybrid_search:277 - 🔍✅ Búsqueda híbrida completada. Se devolvieron 3 resultados.
backend   | 2025-07-14 02:47:28 | DEBUG    | backend.src.infrastructure.searchai:hybrid_search:280 - IDs de resultados obtenidos: ['v5QZIk_Ol9RP9SBlyt0ttyCJIH0_RLfWHaU4tpE5', 'LRCit1lSN61ZBYbOzt9ZpRcBje6aCnSI7e3Ahzmo', 'zpD0klGCy1EXqy6TpUF6oFeYwoc9HIHj_wjSc1OJ']...
backend   | 2025-07-14 02:47:28 | DEBUG    | backend.src.core.profiler:_collect_metrics:205 - [searchai_hybrid_search] Métricas recogidas: tiempo=1.2121s, cpu=0.00%, memoria_actual=175.60MB, memoria_pico=175.60MB, llamadas=583
backend   | 2025-07-14 02:47:28 | DEBUG    | backend.src.core.profiler:_write_json:231 - Archivo de métricas guardado: performance/searchai_hybrid_search.json
backend   | 2025-07-14 02:47:28 | INFO     | backend.src.core.profiler:profile_async:166 - Profiling asíncrono finalizado para: searchai_hybrid_search. Tiempo: 1.212s, Memoria pico: 175.60MB, Llamadas: 583
backend   | 2025-07-14 02:47:28 | DEBUG    | backend.src.orchestrator.tools.pdf_content:tool_pdf_search:96 - 🟠 [tool_pdf_search] Respuesta raw de SearchAI: [{'content': 'TANQUES MULTIUSOS\n\n\nTANQUES MULTI...
backend   | 2025-07-14 02:47:28 | SUCCESS  | backend.src.orchestrator.tools.pdf_content:tool_pdf_search:100 - 🟧 [tool_pdf_search] Búsqueda PDF completada. Documentos encontrados: 3
backend   | 2025-07-14 02:47:28 | INFO     | backend.src.orchestrator.settings.agent_settings:_agent_node:116 - 🧠 Nodo Agente: Invocando al LLM...
backend   | 2025-07-14 02:47:32 | SUCCESS  | backend.src.orchestrator.settings.agent_settings:_agent_node:124 - 🤖 LLM respondió. ¿Llamada a herramienta?: No
backend   | 2025-07-14 02:47:32 | SUCCESS  | backend.src.orchestrator.settings.agent_factory:invoke_agent:223 - ✔️ Respuesta generada: 'Gracias por tu consulta. Sí, Ajover ofrece **tanqu…'
backend   | 2025-07-14 02:47:32 | DEBUG    | backend.src.core.profiler:_collect_metrics:205 - [invoke_agent] Métricas recogidas: tiempo=6.7352s, cpu=0.00%, memoria_actual=175.60MB, memoria_pico=175.60MB, llamadas=362
backend   | 2025-07-14 02:47:32 | DEBUG    | backend.src.core.profiler:_write_json:231 - Archivo de métricas guardado: performance/invoke_agent.json
backend   | 2025-07-14 02:47:32 | INFO     | backend.src.core.profiler:profile_async:166 - Profiling asíncrono finalizado para: invoke_agent. Tiempo: 6.735s, Memoria pico: 175.60MB, Llamadas: 362
backend   | 2025-07-14 02:47:32 | DEBUG    | backend.src.core.profiler:wrapped:317 - Llamada a función async perfilada: cosmos_sessions_get_session
backend   | 2025-07-14 02:47:32 | DEBUG    | backend.src.core.profiler:profile_async:138 - Profiling asíncrono iniciado para: cosmos_sessions_get_session
backend   | 2025-07-14 02:47:32 | DEBUG    | backend.src.core.profiler:wrapped:317 - Llamada a función async perfilada: cosmos_sessions_add_message
backend   | 2025-07-14 02:47:32 | DEBUG    | backend.src.core.profiler:profile_async:138 - Profiling asíncrono iniciado para: cosmos_sessions_add_message
backend   | 2025-07-14 02:47:32 | DEBUG    | backend.src.utils.time_utils:get_colombia_time:32 - 🕐 Hora Colombia obtenida: 2025-07-13T21:47:32.208838-05:00
backend   | 2025-07-14 02:47:32 | DEBUG    | backend.src.core.profiler:_collect_metrics:205 - [cosmos_sessions_get_session] Métricas recogidas: tiempo=0.0818s, cpu=0.00%, memoria_actual=175.60MB, memoria_pico=175.60MB, llamadas=405
backend   | 2025-07-14 02:47:32 | DEBUG    | backend.src.core.profiler:_write_json:231 - Archivo de métricas guardado: performance/cosmos_sessions_get_session.json
backend   | 2025-07-14 02:47:32 | INFO     | backend.src.core.profiler:profile_async:166 - Profiling asíncrono finalizado para: cosmos_sessions_get_session. Tiempo: 0.082s, Memoria pico: 175.60MB, Llamadas: 405
backend   | 2025-07-14 02:47:32 | DEBUG    | backend.src.utils.time_utils:get_colombia_time:32 - 🕐 Hora Colombia obtenida: 2025-07-13T21:47:32.290132-05:00
backend   | 2025-07-14 02:47:32 | SUCCESS  | backend.src.routers.chat:process_user_query:112 - ✅ Respuesta construida exitosamente para la sesión sess_1f0df7a9accc42a9d3e3562946042976
backend   | 2025-07-14 02:47:32 | DEBUG    | backend.src.core.profiler:_collect_metrics:205 - [process_user_query] Métricas recogidas: tiempo=6.9060s, cpu=0.00%, memoria_actual=175.60MB, memoria_pico=175.60MB, llamadas=710
backend   | 2025-07-14 02:47:32 | DEBUG    | backend.src.core.profiler:_write_json:231 - Archivo de métricas guardado: performance/process_user_query.json
backend   | 2025-07-14 02:47:32 | INFO     | backend.src.core.profiler:profile_async:166 - Profiling asíncrono finalizado para: process_user_query. Tiempo: 6.906s, Memoria pico: 175.60MB, Llamadas: 710
backend   | 2025-07-14 02:47:32 | INFO     | backend.src.core.policies:dispatch:65 - ◀️ Respuesta enviada: 200 (tardó 6907.79ms)
backend   |       INFO   172.18.0.1:58124 - "POST /chat/query HTTP/1.1" 200
backend   | 2025-07-14 02:47:32 | DEBUG    | backend.src.core.profiler:_collect_metrics:205 - [cosmos_sessions_add_message] Métricas recogidas: tiempo=0.0920s, cpu=0.00%, memoria_actual=175.60MB, memoria_pico=175.60MB, llamadas=333
backend   | 2025-07-14 02:47:32 | DEBUG    | backend.src.core.profiler:_write_json:231 - Archivo de métricas guardado: performance/cosmos_sessions_add_message.json
backend   | 2025-07-14 02:47:32 | INFO     | backend.src.core.profiler:profile_async:166 - Profiling asíncrono finalizado para: cosmos_sessions_add_message. Tiempo: 0.092s, Memoria pico: 175.60MB, Llamadas: 333
backend   | 2025-07-14 02:48:20 | INFO     | backend.src.core.policies:dispatch:58 - ▶️ Solicitud recibida: POST /chat/query
backend   | 2025-07-14 02:48:20 | DEBUG    | backend.src.core.profiler:wrapped:317 - Llamada a función async perfilada: process_user_query
backend   | 2025-07-14 02:48:20 | DEBUG    | backend.src.core.profiler:profile_async:138 - Profiling asíncrono iniciado para: process_user_query
backend   | 2025-07-14 02:48:20 | INFO     | backend.src.routers.chat:process_user_query:55 - 📩 Recibida nueva consulta al chat.
backend   | 2025-07-14 02:48:20 | DEBUG    | backend.src.routers.chat:process_user_query:56 - Payload recibido: session_id='sess_1f0df7a9accc42a9d3e3562946042976', query='¿En qué colores vienen las cintas asfálticas?'
backend   | 2025-07-14 02:48:20 | DEBUG    | backend.src.routers.chat:process_user_query:70 - Buscando sesión existente: sess_1f0df7a9accc42a9d3e3562946042976
backend   | 2025-07-14 02:48:20 | DEBUG    | backend.src.core.profiler:wrapped:317 - Llamada a función async perfilada: cosmos_sessions_get_session
backend   | 2025-07-14 02:48:20 | DEBUG    | backend.src.core.profiler:profile_async:138 - Profiling asíncrono iniciado para: cosmos_sessions_get_session
backend   | 2025-07-14 02:48:20 | DEBUG    | backend.src.core.profiler:_collect_metrics:205 - [cosmos_sessions_get_session] Métricas recogidas: tiempo=0.0845s, cpu=0.00%, memoria_actual=175.60MB, memoria_pico=175.60MB, llamadas=201
backend   | 2025-07-14 02:48:20 | DEBUG    | backend.src.core.profiler:_write_json:231 - Archivo de métricas guardado: performance/cosmos_sessions_get_session.json
backend   | 2025-07-14 02:48:20 | INFO     | backend.src.core.profiler:profile_async:166 - Profiling asíncrono finalizado para: cosmos_sessions_get_session. Tiempo: 0.084s, Memoria pico: 175.60MB, Llamadas: 201
backend   | 2025-07-14 02:48:20 | DEBUG    | backend.src.routers.chat:process_user_query:86 - Invocando agente para sesión: sess_1f0df7a9accc42a9d3e3562946042976
backend   | 2025-07-14 02:48:20 | DEBUG    | backend.src.core.profiler:wrapped:317 - Llamada a función async perfilada: invoke_agent
backend   | 2025-07-14 02:48:20 | DEBUG    | backend.src.core.profiler:profile_async:138 - Profiling asíncrono iniciado para: invoke_agent
backend   | 2025-07-14 02:48:20 | DEBUG    | backend.src.core.profiler:wrapped:317 - Llamada a función async perfilada: get_persistent_chat_history
backend   | 2025-07-14 02:48:20 | DEBUG    | backend.src.core.profiler:profile_async:138 - Profiling asíncrono iniciado para: get_persistent_chat_history
backend   | 2025-07-14 02:48:20 | DEBUG    | backend.src.core.profiler:wrapped:317 - Llamada a función async perfilada: cosmos_sessions_get_session
backend   | 2025-07-14 02:48:20 | DEBUG    | backend.src.core.profiler:profile_async:138 - Profiling asíncrono iniciado para: cosmos_sessions_get_session
backend   | 2025-07-14 02:48:20 | DEBUG    | backend.src.core.profiler:wrapped:317 - Llamada a función async perfilada: cosmos_sessions_add_message
backend   | 2025-07-14 02:48:20 | DEBUG    | backend.src.core.profiler:profile_async:138 - Profiling asíncrono iniciado para: cosmos_sessions_add_message
backend   | 2025-07-14 02:48:20 | DEBUG    | backend.src.utils.time_utils:get_colombia_time:32 - 🕐 Hora Colombia obtenida: 2025-07-13T21:48:20.176985-05:00
backend   | 2025-07-14 02:48:20 | DEBUG    | backend.src.core.profiler:_collect_metrics:205 - [cosmos_sessions_get_session] Métricas recogidas: tiempo=0.0838s, cpu=0.00%, memoria_actual=175.60MB, memoria_pico=175.60MB, llamadas=405
backend   | 2025-07-14 02:48:20 | DEBUG    | backend.src.core.profiler:_write_json:231 - Archivo de métricas guardado: performance/cosmos_sessions_get_session.json
backend   | 2025-07-14 02:48:20 | INFO     | backend.src.core.profiler:profile_async:166 - Profiling asíncrono finalizado para: cosmos_sessions_get_session. Tiempo: 0.084s, Memoria pico: 175.60MB, Llamadas: 405
backend   | 2025-07-14 02:48:20 | DEBUG    | backend.src.orchestrator.settings.agent_factory:get_persistent_chat_history:149 - 📜 Historial convertido (32 mensajes)
backend   | 2025-07-14 02:48:20 | DEBUG    | backend.src.core.profiler:_collect_metrics:205 - [get_persistent_chat_history] Métricas recogidas: tiempo=0.0853s, cpu=0.00%, memoria_actual=175.60MB, memoria_pico=175.60MB, llamadas=334
